Price,Prop_type,Size,Bath,Bed,City,Division
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
3890000,1,233,3,3,   Vila Franca de Xira, Vila Franca de Xira  
1850000,1,148,2,3,   Cadaval, Vilar  
2200000,1,167,2,2,   Torres Vedras, Ramalhal  
1200000,1,127,1,2,   Torres Vedras, Ponte do Rol  
2750000,1,120,2,3,   Torres Vedras, Ventosa  
5400000,1,232,2,3,   Odivelas, Ramada e Caneças  
2915000,1,85,2,2,   Sintra, AlgueirãoMem Martins  
2800000,1,114,1,2,   Sobral de Monte Agraço, Sobral de Monte Agraço  
7980000,1,181,4,3,   Cascais, Alcabideche  
4750000,1,104,3,3,   Cascais, São Domingos de Rana  
6500000,1,260,4,5,   Oeiras, Barcarena  
1900000,1,146,2,4,   Alenquer, Alenquer (Santo Estêvão e Triana)  
4900000,1,85,1,2,   Oeiras, Oeiras e São Julião da Barra
3600000,1,110,2,3,   Odivelas, Pontinha e Famões  
